thread_id,turn_pos,tweet_id,author_id,inbound,text,parent,cluster_k9
4109,1,2671247,microsofthelps,False,@752211 Hi. You may use a MicroSD card with a storage size less than the storage of your device. Check this link: https://t.co/eIY8WW3vfb,2671249,4
4109,3,2671250,microsofthelps,False,@752211 It's best to use 64GB MicroSD card. This should allow your device to continuously run smoothly. Thank you.,2671248,4
4110,1,2672466,microsofthelps,False,"@122853 Hi, Sanatana. We're here to help. Just to clarify, were you have been upgraded to Windows 10 prior clean installing it?",2672468,1
4110,3,2672469,microsofthelps,False,"@122853 In regard with the activation, you can check this article: https://t.co/TxJapytXpA and let us know how it goes.",2672467,1
4110,6,2672472,microsofthelps,False,@122853 It feels like we need help from our Activation Team. Contact them here: https://t.co/W82PWq3zPR. Keep in touch.,2672471,1
4111,1,2672473,microsofthelps,False,"@121227 Hi, Mahesh. Have you contacted your service provider about this issue?",2672474,1
4112,1,2673072,microsofthelps,False,"@122338 Hi. Let's work on this. Just to verify, are you referring to your device's performance or your internet connection?",2673074,7
4112,3,2673075,microsofthelps,False,@122338 It's our pleasure to assist you. The easiest way to improve device performance in Windows 10 is here: https://t.co/Arr20UH8N2.,2673073,7
4113,1,2673855,microsofthelps,False,"@752749 Hi. We hear you. The spaces in between are created by design. It allows the drivers not to look too crowded on your screen. Nevertheless, you may provide your feedback and suggestions using our Feedback Hub on Windows 10. Click here: https://t.co/uqCrDV47Np. Stick around.",2673857,6
4113,3,2673858,microsofthelps,False,@752749 Hi. Let's get this sorted. Which Windows version are you using? Did you make any recent changes on your device prior to the issue?,2673856,6
4113,4,2673859,microsofthelps,False,@752749 Hi. Let's get this sorted. Which Windows version are you using? Did you make any recent changes on your device prior to this issue?,2673856,6
4114,1,2673861,microsofthelps,False,@752750 Hi Lois. We don't want you to feel that way. Let's have a closer look. Do you have your Service Request Number with you? Send it in via DM and we'll request a thorough review of your concern. https://t.co/3qcAsLFkaY,2673862,4
4115,1,2673865,microsofthelps,False,@752751 Hi Dharmendra. What is the app that you are trying to install? Have you tried to soft reset your device? We recommend that you follow the steps on how to soft reset your device on this link:https://t.co/rINpCUkE3i. Let us know how it goes.,2673867,6
4115,3,2673868,microsofthelps,False,"@752751 Hi Dharmendra. How about trying a factory reset? Make sure to backup your files first, and then go to Settings&gt;About&gt;tap Reset my phone. Afterwards, try to update the phone again. Let us know if the issue still persists.",2673866,6
4116,1,2674519,microsofthelps,False,"@752893 Hi, Rivu. We recommend you sign in to https://t.co/QWbRohq7rT. Click Manage on top, then Export, to export CSV file to the PC.",2674521,6
4117,1,2674522,microsofthelps,False,"@455537 Hi, Maksym. We want everything to be accurate. Just to verify, in which device are you having this issue with?",2674524,1
4117,3,2674525,microsofthelps,False,"@455537 In that case, it would be best to contact Xbox Support specialist: https://t.co/JLBEpRbbXb for further assistance.",2674523,1
4118,1,2674527,microsofthelps,False,@752894 Hello. Let's work on this together. Which browser are you using to access this page? Have you tried using other browsers?,2674529,1
4119,1,2674530,microsofthelps,False,"@246874 Hello, James. Do you mean you can't access it online? Is the issue the same using other browsers?",2674532,1
4119,3,2674533,microsofthelps,False,"@246874 That's odd. To clarify, are you trying to log in to OneNote Online prior to getting stuck on the screenshot you've shared?",2674531,1
4119,5,2674535,microsofthelps,False,"@246874 Let's see. Have you tried using a different web browser? If yes, how did it go?",2674534,1
4119,7,2674537,microsofthelps,False,"@246874 Yes, it's working on our end. Try to clean boot and check if the issue persists. Here's how: https://t.co/lrt2HoG0ZQ.",2674536,1
4120,1,2675324,microsofthelps,False,"@753063 Hi. We're here to help. Just to clarify, which version of Windows are you using? On what audio file format was it saved?",2675326,1
4120,3,2675327,microsofthelps,False,@753063 What's the exact size of the files that you are moving? How many files are there to be exact? https://t.co/3qcAsLFkaY,2675325,1
4121,1,2676234,microsofthelps,False,"@753257 Hello, Ranjan. We're glad to help! Which Windows version are you using? Have you made any changes prior to the issue?",2676236,1
4121,3,2676237,microsofthelps,False,@753257 Got it. We can follow the steps posted by Amarjeet1709: https://t.co/WX00tvtczC to diagnose the issue. Update us.,2676235,1
4122,1,2678754,microsofthelps,False,@512083 Hi Thadius. We recommend that you try to perform a soft reset on your device before attempting to install the update again. You can follow the steps provided on this link: https://t.co/zmWFRMANiB. Let us know how it goes.,2678756,1
4122,3,2678757,microsofthelps,False,"@512083 Let's check this further. Have you tried to turn off the Device encryption on your device? To check, go to Settings &gt; Update and security &gt; Device encryption. If not, please do so and check if the issue persists.",2678755,1
4122,5,2678759,microsofthelps,False,"@512083 That's weird. We suggest that you perform a hard reset on your phone. Please back up your stuff to avoid data loss. 

For your reference, please visit these links:

•Hard reset: https://t.co/jlZjUKovHN.
•Back up your stuff: https://t.co/hXZDa8QSkd.

Keep us notified.",2678758,1
4123,1,2680569,microsofthelps,False,@754157 We appreciate that you share this valuable information! Keep up the great work. 👍👍,2680570,8
4124,1,2681639,microsofthelps,False,@754383 Let's get things sorted out. Was it like this ever since or did this happen recently? Have you installed the recent update?,2681641,4
4124,3,2681642,microsofthelps,False,"@754383 Okay, got it. Here a link that will guide you with fixing touch screen issues with Surface devices: https://t.co/wohSbNIkMO",2681640,4
4125,1,2682354,microsofthelps,False,"@754563 Let's have that checked, Armando. It'd be best if you tweet or DM @XboxSupport or have a chat session with them here: https://t.co/bGnbXcd0pE. You'll be in good hands.",2682355,1
4126,1,2683979,microsofthelps,False,@754896 Let's get this figured out. Were there any change made on your computer prior to the issue? Which Outlook version is it?,2683981,1
4126,3,2683982,microsofthelps,False,"@754896 Thanks for confirming. To further verify, is it a personal or a business account? Can you also send a screenshot of the issue?",2683980,1
4127,1,2684057,microsofthelps,False,"@754914 Hi, DeWayne. Let's try running a system file check and see if that'll do the trick. See here: https://t.co/XPeakbsilH. Keep us posted on your progress.",2684058,6
4128,1,2684106,microsofthelps,False,"@754920 We'd like to know more. Just to clarify, are you trying to recover your Microsoft account? Please tell us more to further assist you.",2684107,5
4129,1,2685550,microsofthelps,False,"@755265 Hello, Jonathan. Your tweet showed up. What's going on? How can we help you? 🚑🚑🚑 https://t.co/3qcAsLFkaY",2685551,6
4130,1,2690247,microsofthelps,False,"@756313 Hi, Tiago! For us to provide you an accurate resolution, may we know if you are using a Personal or a Business account?",2690249,5
4130,3,2690250,microsofthelps,False,@756313 Good to hear that! Don't hesitate to contact us again in the future if you need any help.,2690248,5
4131,1,2692396,microsofthelps,False,"@209478 Hi, Jess! Let's look into this. Did you receive a Service Request number after requesting for help with your account? If yes, please share it with us via Direct Message.",2692397,1
4132,2,2692402,microsofthelps,False,"@756808 Hi, Prabhat! Checking back with you. How did things go? Were you able to set up your metered connection? We'll be here if you need further help. 😊",2692401,1
4132,4,2692398,microsofthelps,False,@756808 We'll be happy to help. We suggest setting up your metered connection. Here's how: https://t.co/JG9VNhp8HN. For more details regarding metered connection check this link: https://t.co/lDq8sbn8fn. Don't hesitate to contact us if you need further help.,2692399,1
4133,1,2694486,microsofthelps,False,"@674299 Hi Mike. For assistance in signing up for Power BI, please contact @515424 . Thank you.",2694487,8
4134,1,2694488,microsofthelps,False,"@757275 Hi, Alexandra. Windows Easy Transfer was discontinued in Windows 10. However, you can use PCmover Express to transfer selected files, folders, and more from your old Windows PC. To know more, you can check this article: https://t.co/KSRafNsrTZ. Keep us notified.",2694491,1
4135,1,2696734,microsofthelps,False,"@757790 Hi, Jessica. For Spanish support, you can send a direct message at @11184. Or you can translate your concern to English language so we can assist you. Thank you!",2696735,1
4136,1,2696736,microsofthelps,False,"@420071 Let’s get this done.  Just to clarify, are you getting any error messages? Also, what troubleshooting steps have you done so far?",2696738,2
4136,4,2696740,microsofthelps,False,"@420071 Thank you for the info. Since you've done some troubleshooting steps and the issue persists, we suggest that you revert back to the previous version of Windows. To do so, check this link: https://t.co/iDemKJhlIC and choose ""Go back to your previous version of Windows"".",2696737,2
4136,6,2696742,microsofthelps,False,"@420071 We appreciate the screenshot. Just to clarify, have you tried contacting your device manufacturer regarding on this matter?",2696741,2
4136,8,2696744,microsofthelps,False,"@420071 To uninstall the installed updates, follow the steps under ""How do I remove an installed update?"" on this link: https://t.co/ADL0cNkJRz. Let us know the result.",2696743,2
4136,10,2696746,microsofthelps,False,"@420071 In this case, let's ask for an in-depth assistance from our Answer Desk team here: https://t.co/4QDBdMjffE. Make sure to secure a Service Request number from them for future reference. Rest assured that they'll be able to assist you accordingly.",2696745,2
4136,12,2696748,microsofthelps,False,"@420071 Alright, let's sort things out. Please send us via DM the service reference number given by the agent you spoke with, your email address, phone number, country and the best time to reach you so we could forward your concern to our team.",2696747,2
4137,1,2696750,microsofthelps,False,"@757791 Just a follow-up, we'd like to know if the link provided worked? Feel free to get back to us if you need further assistance.",2696751,1
4137,2,2696752,microsofthelps,False,@757791 How was your experience with our Twitter support? Feel free to rate us here: https://t.co/u3zM52dBLq. Thank you!,2696751,1
4138,1,2696753,microsofthelps,False,@51673 Hi! Thank you for reaching out. We are open to suggestions to improve our product feature. You can submit your ideas to Feedback Hub app: https://t.co/GIe8b3e8vM.,2696755,1
4139,1,2696756,microsofthelps,False,"@757792 Hi. We're here to help, Daniel. To help you resolve the wireless mouse issue, you can follow the troubleshooting methods provided on this link: https://t.co/zZ9Y12ywQH. Let us know how it goes.",2696758,3
4139,3,2696759,microsofthelps,False,"@757792 If that's the case, let's get in touch with Answer Desk to further assist you. Here's the link: https://t.co/lXXbgl3OZ3.",2696757,3
4140,1,2698594,microsofthelps,False,"@758214 Hello. Let's sort this out. To solve your concern, we suggest that you run the Windows Update Troubleshooter. Here's how: https://t.co/pRAHBzDsvB. Let us know how it goes.",2698595,8
4141,1,2698596,microsofthelps,False,"@261295 Hi, Kasey! We'd love to help. You can check Jairit Be's post on this link: https://t.co/Kr2V1bMeaW to resolve the issue in installing the latest version of Windows. Let us know how it turns out.",2698597,6
4142,2,2698598,microsofthelps,False,"@758215 Hello, Dario. Let's take a look at this. What version of Office are you using? Is it for personal or business?",2698600,1
4142,4,2698601,microsofthelps,False,@758215 Thank you for these details. Let's sort this out by running the Windows app troubleshooter on this link: https://t.co/KrggcRvfTv. Let us know how it goes.,2698599,1
4142,6,2698603,microsofthelps,False,"@758215 We always want the best for you. We're here 24/7. If you need assistance, we're just a tweet away.",2698602,1
4142,7,2698604,microsofthelps,False,@758215 We would like to know about your experience with the support here on Twitter: https://t.co/pustXDmvZ9?. Thank you!,2698602,1
4143,1,2698847,microsofthelps,False,@758270 Hi there. We're here to help you. Are you using Windows 10? Did you experience this on a specific application or on all applications?,2698849,1
4143,3,2698850,microsofthelps,False,"@758270 Let's troubleshoot the issue by starting your device in safe mode. For your reference, click on this link: https://t.co/PF8KcmrMch. Let us know how it goes.",2698848,1
4143,5,2698852,microsofthelps,False,@758270 You can download the Windows Update by downloading the Media Creation Tool here: https://t.co/s094kCbNbz.,2698851,1
4144,1,2698854,microsofthelps,False,"@758271 Hi, Jem. Help is here. Can you tell us more about your concern with your device? Is there an error message showing on your end? If there's one, feel free to send us a screenshot so that we can see things clearly.",2698856,3
4144,3,2698857,microsofthelps,False,"@758271 Great! Glad to know that your issue has been resolved. Should you have any other concerns, let us know so we can assist you.",2698855,3
4144,4,2698858,microsofthelps,False,@758271 Hello! We'd like to know your feedback about your customer experience with us: https://t.co/VM5Ae3TYgp.,2698855,3
4145,1,2703092,microsofthelps,False,"@759252 Hi, Sesan. No worries. We have a support article to resolve your issue. Please refer to this link: https://t.co/HQBePJDkyI Update us on the result.",2703093,4
4145,2,2703094,microsofthelps,False,@759252 Were we able to resolve your issue? Please let us know if you need more help.,2703093,4
4146,2,2704677,microsofthelps,False,@421320 Hello. Let's work on this together. Were there any changes made on your device other than Windows update? What troubleshooting steps have you done so far? Can you send us a screenshot of the error message?,2704678,2
4147,1,2704680,microsofthelps,False,@759639 Hi there. Thanks for reaching out. The OS Build 15254.12 (Windows 10 Fall Creators Update) is unavailable for your phone due to hardware limitations. We suggest that you use the Feedback Hub for comments and suggestions: https://t.co/pGL0gnrCQ8. Hope this helps.,2704682,1
4147,3,2704683,microsofthelps,False,@759639 Good question. Windows Fall Creators Update is unavailable for Lumia 640 XL and will stay on build 15063. It is best that you send a feedback about this on Feedback Hub on your phone. Feel free to ask.,2704681,1
4148,0,2704686,microsofthelps,False,"@360333 Hi, Meg! Let's sort this out. What is the make and model of your phone? Which version of Windows are you using? Are you using any apps to import the photos? Does it happen using other laptops?",0,1
4148,2,2704684,microsofthelps,False,@360333 We appreciate your response. Would you mind sharing us your thoughts about our support here: https://t.co/Xd7DSHS3qS.,2704685,1
4149,1,2706478,microsofthelps,False,"@760077 Hi Andrew. We got you. In regards with your concern, you can send your Surface in for service by following the steps on this link: https://t.co/o2cWDeHUBs If you need immediate assistance, you may contact Answer Desk again.",2706479,3
4149,2,2706480,microsofthelps,False,@760077 Hi Andrew. Checking back with you. Were we able to help you resolve your issue?,2706479,3
4149,4,2761903,microsofthelps,False,@760077 Thanks for the update. Don't hesitate to contact us if you need further help.,2761902,3
4150,1,2708223,microsofthelps,False,"@760530 Let’s get this done, Terry.  Please send us a DM for us to further assist you with your issue. Also, please send us a screenshot of the error that you’re getting.",2708224,8
4151,1,2709640,microsofthelps,False,@760883 Hi! Let's have that looked into. The easiest way would be to consult our Xbox team: https://t.co/mXIE0xQbCr.,2709641,1
4151,2,2709642,microsofthelps,False,@760883 We would like to know about your experience with the support here on Twitter: https://t.co/X4nLYMfwTE?. Thank you!,2709641,1
4152,1,2709644,microsofthelps,False,"@760884 Hi. Thank you for bringing this to our attention. To resolve this concern, we suggest to roll back to your previous version of Windows 10. Refer to this link: https://t.co/M5PXSCxrDu us know the result.",2709646,1
4152,3,2709647,microsofthelps,False,"@760884 Good question! We are still currently checking on it. In the meantime, we suggest sending us a feedback using the Feedback Hub from your Start Menu so that our development team can help us review it. Thank you. https://t.co/3qcAsLFkaY",2709645,1
4153,1,2711648,microsofthelps,False,"@761344 Hi. We're here to help, Katy. For security reason, we suggest that you delete the tweet that contain your email address and send it via DM instead. Thank you!",2711649,5
4154,1,2712999,microsofthelps,False,@761648 Hi there. May we know which version of Windows you are running? We're here to help. https://t.co/3qcAsLFkaY,2713001,1
4155,1,2713002,microsofthelps,False,"@761649 Hi, Joey! Let's work on this together. On which application or game are you experiencing this issue? How long have you been experiencing this? Did you make any software or hardware changes recently?",2713004,7
4155,3,2713005,microsofthelps,False,"@761649 We'll take note of that, Joey. We'll let our software engineers know about this. Please wait for more updates.",2713003,7
4156,1,2714499,microsofthelps,False,"@762027 Hello, Don. We don't want to lose your trust with OneNote. May we know what device are you using? Please let us know.",2714501,1
4156,2,2714502,microsofthelps,False,"@762027 Hi, Don. Checking back with you, was your issue resolved? Please let us know how we could further assist you.",2714501,1
4157,1,2714503,microsofthelps,False,"@762028 Hi, Matt! Help is here. To assist you better, please provide us the details of your concern. https://t.co/3qcAsLWV2w",2714504,0
4158,1,2714505,microsofthelps,False,"@761626 Hi Shaun. We got your back. After you noticed the issue, what solutions have you tried to resolve it? Have you tried to roll back the recent firmware update?",2714507,1
4158,5,2714510,microsofthelps,False,"@761626 If the issue was resolved and you were able to use the pen functions, its fine if you stay on the previous version. As for your suggestion, you can use our feedback hub on this link: https://t.co/8fvqIyuE3P",2714509,1
4159,1,2716755,microsofthelps,False,"@473452 Hi, Rickie! Let's get this sorted. We suggest booting up your device in safe mode and see if you'll experience the same issue there. Here's how: https://t.co/7rUEVGLIMx. Let us know how it goes. https://t.co/3qcAsLFkaY",2716757,8
4159,3,2716758,microsofthelps,False,"@473452 We do realize that this situation is difficult, but allow us to find a solution. Have you tried booting into safe mode as per the previous tweet suggested?",2716756,8
4159,8,2716763,microsofthelps,False,@473452 Let's get this sorted! We suggest updating or reinstalling your graphics card driver. You can follow the troubleshooting steps on this page: https://t.co/Rspk50ngLe on how to update or reinstall your graphics card driver. Let us know how it goes.,2716761,8
4160,1,2716764,microsofthelps,False,"@762569 Hi, Joa! Let's work on this. We suggest following Andre Da Costa's steps here to help you with your concern: https://t.co/zOWBLVpSxs. Let us know how it goes. https://t.co/3qcAsLFkaY",2716765,1
4160,2,2716766,microsofthelps,False,"@762569 Hi, Joa! Help us improve our Twitter support by answering our survey on this link: https://t.co/JsLzBtqUgO. Thank you. https://t.co/3qcAsLFkaY",2716765,1
4161,1,2716767,microsofthelps,False,"@762570 Hi, Eric! We're here to help you. Can you tell us what happened? How can we help you? https://t.co/3qcAsLFkaY",2716768,0
4162,1,2716769,microsofthelps,False,"@141201 Have you been able to get in touch with our Xbox Support team? If yes, kindly send us a DM containing your service request number. We'll take a look into this. https://t.co/3qcAsLFkaY",2716770,8
4163,1,2720155,microsofthelps,False,@763289 Hi! Thanks for bringing this up. Which update are you referring to?Is it happening in all your apps or just a specific app? Is it possible for you to send a screenshot instead of a link?,2720158,1
4164,1,2721656,microsofthelps,False,"@763615 Hi! Glad you reached out. With regard to your concern, we suggest contacting your device manufacturer for more information on how to transfer files to your Windows 10 device.",2721658,0
4165,1,2721805,microsofthelps,False,"@579039 Hello! It's our pleasure to assist you, Ceejai. Have you made any changes to your device prior to this issue?",2721807,6
4165,3,2721808,microsofthelps,False,"@579039 We suggest you to boot into Safe Mode with Networking and perform the Clean Boot.
Press and hold the shift key while clicking on Restart on the login Screen (Bottom right corner). Let us know how it goes!",2721806,6
4165,5,2721810,microsofthelps,False,@579039 back up your files in case there is a potential data loss. Keep us updated. 2/2,2721809,6
4165,6,2721811,microsofthelps,False,"@579039 Let's do another approach, CeeJai. Press-and-hold Power button 3 times to forcefully shut down the machine. The system will enter boot repair page after 2-3 times of reboot, choose ""Troubleshoot"", then go on to ""Refresh PC or Reset PC"". You will be prompted to 1/2",2721809,6
4165,8,2721813,microsofthelps,False,"@579039 Oh no. To assist you on how to force shut down your device, kindly contact your device manufacturer.",2721812,6
4166,1,2722023,microsofthelps,False,@484581 Hi there. Please let us know more about your customer experience here: https://t.co/Q7HvLvMujy. Thanks.,2722024,3
4167,1,2724257,microsofthelps,False,"@764119 That's a good question! Installing additional RAM and replacing HDD to SSD can speedup your PC. But, make sure to check the compatibility of these devices before installing it. Also, it would be best to contact the device manufacturer to get better advice.",2724258,1
4168,1,2724265,microsofthelps,False,"@764120 Hi, Sonia! We'd love to help you out on your concern. What is the make and model of your device? Which version of Windows are you using? Were there recent changes made to your device prior to the notification concern?",2724266,1
4168,3,2724259,microsofthelps,False,@764120 We appreciate the information you shared. Let's get your notification concern sorted by following the troubleshooting steps provided by Deepika Gowda here: https://t.co/X04dD00Az0. Do let us know the outcome after doing the suggested steps on the link.,2724261,1
4168,5,2724262,microsofthelps,False,"@764120 Got it, Sonia. Just to clarify, is your app notifications turned on? If yes, then you can try to uninstall/reinstall the affected applications.",2724260,1
4169,1,2724267,microsofthelps,False,"@764121 Our helping hands are here, Marion. To address your concern, we can only provide support in English on this channel. 🙂",2724269,0
4170,1,2724270,microsofthelps,False,"@764122 It's our pleasure to help you with this, Dan. Just to clarify, were you able to obtain a Service Request number generated when you contacted one of our support? If yes, please send it through Direct Message. It will help us to escalate your concern to our Tier 3 team.",2724271,3
4171,1,2725572,microsofthelps,False,"@764382 Hello, Tonii. We're glad to help! We suggest checking this page: https://t.co/CACD9bXzxD on how to get back your Microsoft account if it's been compromised. If you need further assistance, just tap our back.",2725575,5
4172,0,2725580,microsofthelps,False,Schedule a scan in Windows Defender Antivirus https://t.co/aiYwxYTHBW https://t.co/caO69NP26J,0,5
4172,2,2725576,microsofthelps,False,"@764383 Hi, Jess! We've already responded to your Direct Message. Please check it out. 🙂",2725579,5
4173,1,2727584,microsofthelps,False,"@694702 Thank you for reaching out, Dr. Soccer. To help you resolve the issue updating Windows 10, see Andre Da Costa's post here: https://t.co/GQbAUDXv1A. Let us know how it goes.",2727586,6
4173,3,2727587,microsofthelps,False,"@694702 You're always welcome. In regard with your Movie Maker question, please use the Feedback Hub. Just type it in the search bar beside Start menu.",2727585,6
4174,5,2727588,microsofthelps,False,"@723320 Let's investigate this further! Did they provide you a service request number? If so, please send it to us via Direct Message. Thanks.",2727590,1
4174,7,2727591,microsofthelps,False,"@723320 Thank you for these details. To better assist you on your concerns, kindly send us your service request number via Direct Message. We'll keep an eye for your response.",2727589,1
4175,1,2727596,microsofthelps,False,"@764846 It appears that Command Prompt has been removed from your system. For more information, you can check this out: https://t.co/uxVpqHpIF4. If you have further questions, send us a Direct Message through this link: https://t.co/3qcAsLFkaY",2727597,7
4176,1,2732537,microsofthelps,False,"@765953 Hello, Amit. We're glad to help! We suggest checking this page: https://t.co/W1oHihwQCj to know how to create a column in a SharePoint list. Just click Contact Us button down below if you need further assistance. Let us know how it goes.",2732538,1
4177,1,2732541,microsofthelps,False,@765954 Hi there. We'd love to help. Please provide us more information about your concern. We'll be waiting for your response.,2732542,1
4177,3,2732539,microsofthelps,False,"@765954 Thank you for the screenshot. For Xbox related concern, we suggest that you chat with Xbox Support through this link: https://t.co/eKWIZAF6PY. They have the necessary tools to solve your concern. Keep us posted.",2732540,1
4178,1,2737057,microsofthelps,False,"@766953 Hi, Mark! We'd love to help. For security purposes, please delete your post as it contains your personal information. Please send it via Direct Message instead. https://t.co/3qcAsLFkaY",2737058,2
4179,3,2738218,microsofthelps,False,@767236 Hi there. May we know if you have tried reaching out to our Xbox Support team regarding this? What was their feedback? https://t.co/3qcAsLFkaY,2738220,1
4180,1,2738847,microsofthelps,False,"@767390 Thank you for posting your concern here, Jack. Which Microsoft subscription are you referring to?",2738849,1
4180,2,2738851,microsofthelps,False,@767390 Hello. Is everything good on your end? Feel free to update us anytime.,2738849,1
4180,4,2738850,microsofthelps,False,"@767390 Got it! To assist you with your concern, it's best that you get in touch with accounts and billing team: https://t.co/PiEJn0Gf7Q.",2738848,1
4181,1,2738852,microsofthelps,False,"@767391 Hi, Ken! Here's the link for our Global Customer Service phone numbers: https://t.co/bw5mqhUjYT. Tweet us back should you have other Microsoft related concerns. 🙂👍",2738854,1
4181,3,2738855,microsofthelps,False,@767391 You're welcome! Let us know if you need anything else.,2738853,1
4182,1,2740597,microsofthelps,False,"@767771 Hi, Ben. We're here to help. Which browser are you using to access Onedrive? Any error messages when trying to log in?",2740599,1
4182,3,2740600,microsofthelps,False,@767771 Are you using OneDrive personal or OneDrive for business?,2740598,1
4183,1,2742556,microsofthelps,False,"@768227 We responded to your DM, you can check your Inbox. Thank you!",2742557,1
4184,1,2742558,microsofthelps,False,"@768228 Let’s sort this out, John. Try following the steps on this link about the 0Xc1900101 error that you’re getting when updating: https://t.co/7jVLUTZqL9. Let us know how it turns out.",2742560,1
4184,3,2742561,microsofthelps,False,"@768228 Thank you for the update. With regard to your concern, we suggest that you submit your findings to our Feedback Hub so we'll know how to improve it. For your reference, check this link: https://t.co/v44qppg8ay.",2742559,1
4185,3,2742563,microsofthelps,False,"@747055 2/2 And with your force update concern, check this link: https://t.co/EopHN3MXoZ. Let us know how it turns out.",2742564,8
4185,4,2742565,microsofthelps,False,@747055 1/2 Since you've contacted our Support team and you're still having issue. Please confirm if they've provided you a service request number generated when you've reached the support line. Send it via DM.,2742564,8
4186,3,2744686,microsofthelps,False,"@768706 Oh no! This is not how it should be, Fabian. Which Surface Book are you using? Is it the first version or with the Performance Base? Can you tell us if the device is up- to-date? Have you tried any troubleshooting steps? Let us know so we can help you further.",2744688,1
4186,5,2744689,microsofthelps,False,@768706 Thanks for getting back to us. We would like to know if this happened when connected to the Surface Dock? Have you tried plugging the charger to other wall power outlet? Were there any changes? Keep us updated on the behavior of the device.,2744687,1
4186,8,2744692,microsofthelps,False,"@768706 We appreciate your response and for the screenshot you've provided. To help you further, can you follow us so we can send out a Direct Message? We'll continue our conversation there. https://t.co/3qcAsLFkaY",2744691,1
4187,1,2746453,microsofthelps,False,"@769088 Hi, Harrie! Let's sort this out. Which version of Windows are you using? Did you make any changes to your device prior to the issue? What troubleshooting steps have you done so far?",2746456,1
4187,4,2746457,microsofthelps,False,"@769088 If that's the case, we suggest that you update to the latest version using the Media Creation tool here: https://t.co/qzw00JPT57.",2746455,1
4188,2,2746458,microsofthelps,False,"@769089 Hi, Thamer! We'd love to help. Which version of Windows are you using? Any changes made to your device prior to the issue?",2746460,1
4188,4,2746461,microsofthelps,False,"@769089 Just to clarify, have you tried to run Anti-virus scan?",2746459,1
4188,6,2746463,microsofthelps,False,@769089 Try to download and run Microsoft Safety Scanner: https://t.co/otu65KW2uh. This tool is designed to find and remove malware from Windows computers. Simply download it and run a scan to find malware and try to reverse changes made by identified threats.,2746462,1
4189,1,2746465,microsofthelps,False,"@250955 Hi, Amanda. Let's take a look at this. Which Windows version are you using?",2746467,1
4190,1,2746468,microsofthelps,False,"@769090 Let's make your Windows 10 experience better. Were there any changes made on your device prior to the issue? What troubleshooting steps have you done so far? For now, let's start your device in safe mode and check if the issue persist: https://t.co/vyG0HW3FOx.",2746469,6
4191,1,2746470,microsofthelps,False,@368019 Let us help you resolve the touch screen problem. Check out Barb Bowman's reply in this Community thread: https://t.co/SYqnPm0AxY,2746474,8
4191,7,2746476,microsofthelps,False,"@368019 If you are experiencing multiple issues, we suggest that you reset the Surface using a recovery drive. You can check the steps on this link: https://t.co/gdbSvjn0RY",2746475,8
4191,10,2746479,microsofthelps,False,"@368019 If the option provided to you earlier didn't work, we suggest that you perform a clean install of the operating system on your Surface Pro 4, For you to do that, you need to download the recovery image to a USB from this link: https://t.co/WwT1Cp9ODT",2746478,8
4191,14,2746483,microsofthelps,False,"@368019 If you are having a hard time in dealing with the issue, we suggest that you get in touch with Answer Desk through this link: https://t.co/gcAOTlZJ54",2746480,8
4192,1,2746486,microsofthelps,False,"@769091 Hello, Sam. Thank you for reaching out. For assistance regarding your concern, we suggest contacting our Support team here: https://t.co/361RvDPBaj.",2746487,1
4193,1,2748269,microsofthelps,False,"@769524 Hi, Joseph! Help is here. With regard to your issue in creating a new account for Skype, we suggest that you check the post of Clark Ari on this link: https://t.co/qohPDmDJVz for more information. Hit us up if you need further assistance.",2748271,5
4193,3,2748272,microsofthelps,False,"@769524 To better assist you creating a Skype account, kindly contact @118334 .",2748270,5
4194,2,2751244,microsofthelps,False,@625349 Hi! Thank you for reporting this to us. The easiest way to resolve this is to get in touch with our Xbox team: https://t.co/goZIf4KdEI.,2751243,0
4194,3,2751245,microsofthelps,False,@625349 We would like to know about your experience with the support here on Twitter: https://t.co/PZJBEpF47n?. Thank you!,2751243,0
4195,1,2751542,microsofthelps,False,"@729867 It may be the issue, but we can check it with the Windows Update Troubleshooter. Have you run the tool to see if what causes it?",2751544,2
4195,3,2751545,microsofthelps,False,@729867 Oh! We suggest you get in touch with our Answer Desk for further troubleshooting steps and to do remote access if needed. Contact them here: https://t.co/LtrwrlSweu.,2751543,2
4196,3,2751546,microsofthelps,False,@770310 Let's sort this out by following the troubleshooting steps on this link: https://t.co/YIoVC3xrOP. Let us know the result.,2751547,6
4196,4,2751548,microsofthelps,False,@770310 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,2751547,6
4197,2,2751551,microsofthelps,False,"@770311 Hi, Amber! Let's sort this out. Which version of Windows are you using? What troubleshooting steps have you done so far?",2751552,1
4197,3,2751553,microsofthelps,False,@770311 Just doing a follow-up. May we know if everything is working on your end now? Let us know if you need further assistance.,2751552,1
4198,1,2751560,microsofthelps,False,"@770312 Hi Hassan. We're here for you. In regards with your concern, we suggest that you contact Microsoft Store for further assistance. You can use this link: https://t.co/ivUzJGb1PW",2751561,0
4199,1,2751562,microsofthelps,False,"@770313 Hi. Were here to help, Rem. Have you encountered any error messages when you access your account? Please send us a screenshot of it.",2751564,1
4199,3,2751565,microsofthelps,False,"@770313 This usually happens if there's a network connection problem when you access a particular website. To clarify, are you referring to the https://t.co/5TaBCXgvik website? What browser are you using? Have you tried using a different one?",2751563,1
